"jr st; two of French 324(327)(P), 325(P), 332(322)(P) or cons instr.",FRENCH451,Narrative techniques and thematic content of French-language cinema.,3,FRENCH 451 Cinema of the French-Speaking World:
jr st or cons instr.,FRENCH457,"Critical reading, lectures, and discussion of important works on a topic, genre, or historical period, with particular emphasis on intellectual and cultural context.",3,FRENCH 457 Topics in French and Francophone Studies in Translation:
jr st; grade of B or better in French 325(P); French 427(P) or cons instr.,FRENCH465,Translation of texts from English into French. Comparative study of French and English syntax and comparative culture.,3,FRENCH 465 Introduction to Translation: English to French
jr st; a 300-level or above course in French; 2.25 gpa; cons supervising faculty member.,FRENCH489,"Application of advanced principles of French in a business, organizational, educational, political, or other appropriate setting.",1-6,FRENCH 489 Internship in French
French 203(P); acceptance for Study Abroad Prog; conc reg in French 595(C).,FRENCH497,"Designed to enroll students in UWM sponsored program before course work level, content and credits are determined and/or in specially prepared program course work.",1-12,FRENCH 497 Study Abroad:
jr st; add'l prereqs may be assigned to specific topic.,FRENCH499,"Course created expressly for offering in a specified enrollment period. Requires only dept & assoc dean approval. In exceptional circumstances, can be offered in one add'l sem.",1-6,FRENCH 499 Ad Hoc:
jr st; French 325(P) 332(322)(P); or cons instr.,FRENCH510,Representative works of a major writer or writers.,3,FRENCH 510 Seminar on Masterpieces of Literature Written in French:
jr st; French 325(P) 332(322)(P); or cons instr.,FRENCH510G,Representative works of a major writer or writers.,3,FRENCH 510G Seminar on Masterpieces of Literature Written in French:
none.,GEOG105,"How humans interact with and alter the Earth through cultural, political, and economic processes; how these processes are dependent on and affect Earth's natural resources. 2 hrs lec, 1 hr dis.",3,GEOG 105 Introduction to Human Geography
none.,GEOSCI100,"Study of earth processes and materials as they relate to man and the environment. Lec, lab.",3,GEO SCI 100 Introduction to the Earth
jr st; French 325(P) 332(322)(P); or cons instr.,FRENCH520,"Trends and schools in contemporary novels, theatre, and poetry.",3,FRENCH 520 Seminar in Contemporary French Literature:
"jr st; two of French 324(327)(P), 325(P), 332(322)(P); French 392(P); or cons instr.",FRENCH592,"Historic, social, geographic, phonological, and lexical evolution of French. How French fits into global and regional contexts.",3,FRENCH 592 Seminar in French Language:
French 203(P); acceptance for Study Abroad Prog.,FRENCH595,"Designed to enroll students before level, content and credits of work in France are determined. Translated into French 290, 390, or 490 upon completion of program.",10-12,FRENCH 595 Study Abroad in France
"jr st; conc reg in one of French 428(C), 429(C), 430(C), 431(C), 432(C), 433(C), 450(C), 510(C), or 592(C).",FRENCH599,"Library resources available for research in French language and literature, including online academic databases, the library catalogue, and reference books.",1,FRENCH 599 Tools and Techniques of Research in French
jr st; acceptance in Study Abroad Prog.,FRENCH697,Designed to enable students studying language abroad to receive course credit at appropriate level.,1-12,FRENCH 697 Study Abroad:
"jr st; two 300-level French courses, 2.5 GPA; writ cons instr, dept chair, asst dean for SAS.",FRENCH699,"Advanced independent work under the supervision of a French faculty or instructional academic staff member. For further information, consult French prog coord.",1-3,FRENCH 699 Advanced Independent Reading
grad st; MALLT(MAFLL) 700(C) or cons instr.,FRENCH700,Practical application within French of methods and concepts taught in MALLT(MAFLL) 700.,1,FRENCH 700 Practicum in French Language Teaching Methods
grad st; admis to Trnsltn Prog or cons instr.,FRENCH706,Introduction to basic skills necessary to professional translation. Translation of texts form French into English. Summarizing texts. Sight translation.,3,FRENCH 706 Introduction to Translation: French to English
grad st; French 415(425)(P) or cons instr.,FRENCH716,Translation from French into English; advanced grammar; techniques of documentation.,3,FRENCH 716 Seminar in Advanced Translation: French to English
grad st.,FRENCH731,"Works written in French by writers of Africa, North Africa, the Caribbean, and Quebec.",3,FRENCH 731 Seminar in Literature of the Francophone World:
Grad st; cons instr.,FRENCH732,Advanced study of selected topics in the cultures of France or french-speaking countries.,1-3,FRENCH 732 Topics in French and Francophone Culture:
grad st.,FRENCH733,In-depth study of important works of French literature.,3,FRENCH 733 Seminar in French Literature:
acceptance for Study Abroad Prog.,FRENCH797,"Designed to enroll graduate students in UWM sponsored program before course work, level, content, and credits are determined and/or in specially-prepared program course work.",1-6,FRENCH 797 Study Abroad:
grad st; cons instr.,FRENCH799,Supervised study with a member of the graduate faculty.,1-3,FRENCH 799 Independent Study:
none.,GEOG110,Introduction to regional cultural geography through a study of representative and significant areas of the earth.,3,GEOG 110 The World: Peoples and Regions
none.,GEOG114,"Contemporary geographic issues of segregation, assimilation, belonging, and exclusion facing African-American, white, Asian, Latino, Native American and either groups in the U.S. 2 hrs lec, 1 hr dis.",3,GEOG 114 Geography of Race in the United States
none.,GEOG115,Geographic perspectives on world economy: geographic organization of contemporary production and consumption around the world; historical development of capitalist economy; economic geography of globalization processes.,3,GEOG 115 Globalization and Economic Development
none.,GEOG120,"Characteristics and significance of world land form, climate, soils, vegetation, and mineral and water resources. 2 hrs lec, 2 hrs lab/dis.",3,GEOG 120 Our Physical Environment
none.,GEOG125,Introduction to environmental geography and related environmental problems aimed at understanding of the earth's systems in our daily encounter with them.,3,GEOG 125 Introduction to Environmental Geography
none.,GEOG128,"An introduction to the science of speleology, to the underground world of caves, and to the techniques and history of caving.",3,GEOG 128 Introduction to Caves and Caving
none.,GEOG140,"Site and situation, central functions, spatial patterns of socio-economic and demographic characteristics of urban population. Spatial patterns of urban economy.",3,GEOG 140 Our Urban Environment: Introduction to Urban Geography
none.,GEOG193,The specific topics are announced in the Schedule of Classes each time the class is offered.,3,GEOG 193 First-Year Seminar:
none.,GEOG194,Specific topics are announced in the Schedule of Classes each time the class is offered.,3,GEOG 194 First-Year Seminar:
"2.5 gpa; writ cons instr, dept chair asst dean for SAS.",GEOG199,"For further information, consult dept chair.",1-3,GEOG 199 Independent Study
soph st.,GEOG213,"Population, resources, development, and diversity. Regions discussed are East Asia, Southeast Asia, South Asia, and Central Asia.",3,GEOG 213 Geography of Asia
soph st.,GEOG214,"Regional examination of physical features, resources, people, land utilization, and economic development.",3,GEOG 214 Wisconsin
none.,GEOG215,"Geographic objects, their representation and analysis. Topics include special nature of spatial data; concepts of space, mapping, spatial relationships; and use of geographic information systems. 2 hrs lec, 2 hrs lab.",3,GEOG 215 Introduction to Geographic Information Science
soph st.,GEOG216,"Physical features, resources, peoples, and utilization and economic development of the United States and Canada.",3,GEOG 216 Geography of the United States and Canada
soph st.,GEOG225,"Maps as a visual language. An introduction to their making, conventions, distortions, use, and significance in society. Historical examples.",3,GEOG 225 The Language of Maps
none.,GEOG231,"Origin and main features of Islam and the diversity of Muslim cultures in various geographical, social, cultural, and political contexts.",3,GEOG 231 Geography of Islam
Math 105(P).,GEOG247,"Application of quantitative measures to geographic problems. Topics include descriptive statistics, statistical inference, and bivariate relationships. 2 hrs lec, 2 hrs lab.",3,GEOG 247 Quantitative Analysis in Geography
soph st.,GEOG253,"Lands and people of Austria; climate, soils, and mineral resources; settlements and economy; the role of Austria today.",1,GEOG 253 Austria: The Second German State
soph st.,GEOG261,Countries south of the Sahara.,3,GEOG 261 Africa: Topical Analysis
intro course in Geog; 2.25 gpa; cons supervising faculty member.,GEOG289,"Application of basic principles of geography in a business, organizational, educational, political,  or other appropriate setting.",1-6,"GEOG 289 Internship in Geography, Lower Division"
acceptance into UROP; prior or conc reg in UROP seminar.,GEOG296,Undergraduate research participation in a project developed with a supervising member of the faculty or staff.,1-3,GEOG 296 UROP Apprenticeship
acceptance for Study Abroad Prog.,GEOG297,"Designed to enroll students in UWM sponsored program before course work level, content and credits are determined and/or in specially prepared program course work.",1-12,GEOG 297 Study Abroad:
none; add'l prereqs may be assigned to specific topic.,GEOG299,"Course created expressly for offering in a specified enrollment period. Requires only dept & assoc dean approval. In exceptional circumstances, can be offered in one add'l sem.",1-6,GEOG 299 Ad Hoc:
jr st; intro course in Geog or a life sci recom.,GEOG304,Geographical and temporal distribution of human effects on land and resources; historical background of human concern for deleterious effects of impacts on environments.,3,GEOG 304 Human Impact on the Environment
jr st; a physical geog course recom.,GEOG306,"An introduction to processes and conditions responsible for natural hazards, reasons for geographic patterns of hazards' occurrence, and modes of adjustment to natural hazards.",3,GEOG 306 Natural Hazards
jr st; 100-level course in Geog or Ethnic recom.,GEOG309,"Nationalities, nations and changing borders of countries. Emigration and immigration. Cultural diffusion, languages and folk and popular culture.",3,GEOG 309 Nationalities and Nations of the World
"jr st; Geog 120(R), Atm Sci 100(R), or Atm Sci 240(R).",GEOG310,"Global patterns of climate and the processes that shape them. Climatic elements, upper-atmospheric waves, internet data, Midwest climate, climate classification, and climate change.",3,GEOG 310 General Climatology
jr st.,GEOG325,"Basic concepts and practices in data science using R; introduction to practical skills for using Python and ArcGIS. 2.5 hrs lec, 2 hrs lab.",4,"GEOG 325 Introduction to Data Science with R, Python, and GIS"
jr st.,GEOG330,"Europe's lands and peoples, physical and cultural diversities and similarities.",3,GEOG 330 Europe: East and West
jr st.,GEOG332,"Geographic examination and explanation of change in China, including population, resources, development processes, environment, diverse cities and regions, and integration into the global economy.",3,"GEOG 332 China: Peoples, Regions, and Development"
jr st; a physical geog or a biology course recom.,GEOG340,"An introduction to the geography of the biosphere, the earth's surface, and the plants and animals which live there.",3,GEOG 340 Biogeography
none.,FILMSTD111,"History of film, television, and the internet. Focus on economic and aesthetic features of these media and interrelationships among them. Models for critiquing each form.",3,"FILMSTD 111 Entertainment Arts: Film, Television, and the Internet"
none.,GEOSCI102,"Principles for interpreting the physical and paleontological history of the earth using case studies from the rock record. 2 hrs lec, 3 hrs lab.",3,GEO SCI 102 Principles of Historical Geology
none.,GEOSCI105,"A study of planet Earth from formation through history to modern-day oceans, atmosphere, continents, and interior; how all interact to form the human environment.",3,"GEO SCI 105 Earth, Air, Fire and Water"
none.,GEOSCI106,The Earth and its environment; emphasis on the interrelationships of humans with the Earth's processes and responses. Lec.,3,GEO SCI 106 The Earth Environment
none.,GEOSCI108,"Major features of the history of life; how paleontologists reconstruct this history. 2 hrs lec, 2 hrs lab.",3,GEO SCI 108 A History of Life
none.,GEOSCI109,The natural history of dinosaurs and how geologists and paleontologists reconstruct that history.,3,GEO SCI 109 Dinosaurs
none.,GEOSCI120,"Geological features of the planets, similarities and differences in materials and processes, significance of space exploration to geology. Lec/Lab.",3,GEO SCI 120 Geology of the Planets
none.,GEOSCI150,"Survey of the interdisciplinary sciences supporting oceanography. Designed for students who do not plan to major in geological sciences but are interested in the recent advances of marine sciences. Lec, voluntary dis.",3,GEO SCI 150 Introduction to Ocean Sciences
Geo Sci 150(C).,GEOSCI151,"Laboratory exercises and demonstrations of the physical, chemical and biological processes operating in the oceans and how scientists study these processes. 2 hrs lab.",1,GEO SCI 151 Ocean Sciences Laboratory
"regis in elem, early childhood, or exc educ curric, EDBA classif, or cons instr.",GEOSCI185,"A study of the rock cycle, water cycle and atmosphere of the earth and the essential processes that affect them. 2 hrs lec; 2 hrs lab/dis.",3,GEO SCI 185 Introductory Earth Science for Teachers
none.,GEOSCI194,The specific topics are announced in the Schedule of Classes each time the class is offered.,3,GEO SCI 194 First-Year Seminar:
"2.5 gpa; writ cons instr, dept chair asst dean for SAS.",GEOSCI199,"For further information, consult dept chair.",1-3,GEO SCI 199 Independent Study
college course in physical geology or physical geography.,GEOSCI208,Introduction to the geologic events and processes which shaped the scenic Wisconsin landscape with emphasis on geologically significant recreational areas accessible to the public.,1,GEO SCI 208 Geology of Wisconsin
Geo Sci 150(P) or cons instr.,GEOSCI250,Marine field work at sea from an oceanographic vessel.,3,GEO SCI 250 Marine Science at Sea: A Hands-On Laboratory
acceptance for Study Abroad Prog.,GEOSCI297,"Designed to enroll students in UWM sponsored program before course work level, content, and credits are determined and/or in specially prepared course work.",1-12,GEO SCI 297 Study Abroad:
none; add'l prereqs may be assigned to specific topic.,GEOSCI299,"Course created expressly for offering in a specified enrollment period. Requires only dept & assoc dean approval. In exceptional circumstances, can be offered in one add'l sem.",1-6,GEO SCI 299 Ad Hoc:
Geo Sci 100(P); course in college chem.,GEOSCI301,"Major rock-forming minerals, their associations, geologic occurrence, and importance with an emphasis on identification using physical properties and other techniques. 2 hrs lec, 3 hrs lab.",3,GEO SCI 301 Principles of Mineralogy
Geo Sci 301(P).,GEOSCI302,"Continuation of Geo Sci 301. Igneous and metamorphic rocks, including classification, genesis, field identification, and petrographic microscope study. 2 hrs lec, 3 hrs lab.",3,GEO SCI 302 Elementary Petrology
Geo Sci 100(P) or 101(P) Physics 120(P) or 209(P).,GEOSCI316,The study of geophysical methods and their applications to the understanding of the interior of the Earth and global tectonics. Lec.,3,GEO SCI 316 Introduction to Geophysics
jr st; Geo Sci 100(P) or 101(P); Chem 104(C) Geo Sci 301(P).,GEOSCI317,To understand the fractionation and mass balance of stable isotope systems in nature and their application to geologic problems.,3,GEO SCI 317 Stable Isotope Geochemistry
soph st; Honors 200(P); cons Honors College dir.,GEOSCI381,Selected topics.,3,GEO SCI 381 Honors Seminar:
jr st; Chem 102(P); Math 232(P); or cons instr.,GEOSCI400,"Water availability and water quality in surface and subsurface water bodies; management of water as a resource. 2 hrs lec, 3 hrs lab.",3,GEO SCI 400 Water Quality
jr st; Chem 102(P); Math 232(P); or cons instr.,GEOSCI400G,"Water availability and water quality in surface and subsurface water bodies; management of water as a resource. 2 hrs lec, 3 hrs lab.",3,GEO SCI 400G Water Quality
jr st; Chem 104(P) or equiv or cons instr.,GEOSCI401,"Soil profile development, weathering, soil mineralogy, water and nutrient relationships, classification of soil. 2 hrs lec, 3 hr lab.",3,GEO SCI 401 General Soil Science
"in-service teacher, additional prereqs depending on topic.",GEOSCI405,"Basic, advanced or new topics in geology for in-service teachers.",1-3,GEO SCI 405 Geology for In-Service Teachers:
"jr st; Geo Sci 100(P), Geog 120(P), or 121(P).",GEOSCI409,"Study of geological processes and their effect on the formation and evolution of land forms. Lec, lab, field trips for which fee is assessed.",3,GEO SCI 409 Process Geomorphology
"jr st; Geo Sci 100(P), Geog 120(P), or 121(P).",GEOSCI409G,"Study of geological processes and their effect on the formation and evolution of land forms. Lec, lab, field trips for which fee is assessed.",3,GEO SCI 409G Process Geomorphology
jr st; Math Placement Level 40; Geo Sci 302(C).,GEOSCI414,"Description and analysis of primary and secondary geological structures; regional and global frameworks of geological structures. 2 hrs lec, 2 hrs lab.",3,GEO SCI 414 Structural Geology
jr st or a geog course.,GEOG350,Analysis of environmental ethics; the positive and negative consequences of resource development with emphasis on strategies designed to resolve environmental conflicts.,3,GEOG 350 Conservation of Natural Resources
soph st; Honors200(P); cons Honors College dir.,GEOG381,Selected topics in geography.,3,GEOG 381 Honors Seminar:
"jr st; Geog 105(P), 110(P), 114(P), or 140(P).",GEOG400,"Population processes and policies in different geographical contexts: fertility, mortality, migration, and policies affecting these; population-environment relations; interactions of population and economic development.",3,"GEOG 400 Population, Environment, Development"
jr st Geog 215(P).,GEOG403,"Use of aerial photographs and digital imagery in environmental and land use analysis, including urban areas. 3 hrs lec; 2 hrs lab. PC/Windows familiarity recom.",4,GEOG 403 Remote Sensing: Environmental and Land Use Analysis
jr st Geog 215(P).,GEOG405,"Thematic cartography; map communication, design principles, illustration and mapping software. 3 hrs lec, 2 hrs lab.",4,GEOG 405 Cartography
jr st one of Geog 105(P) or 110(P) or Wmns 200(P) or 201(P) or equiv; or grad st.,GEOG410,"Various ways feminist geographers have analyzed gender in relation to phenomena such as the body, home, work, the nation, colonization, and globalization.",3,GEOG 410 Gendered Geographies
"jr st, Geog 120(P) or Atm Sci 100(P) or 240(P), Geog 310(R); or grad st.",GEOG411,"Analyzing climatic processes at the microclimate scale. Budgets of radiation, energy, water, and momentum at the earth's surface, sensible-latent heat, and soil-plant-atmosphere interactions.",3,GEOG 411 Physical Climatology
"jr st, Geog 120(P) or 125(P), Geog 215(P); or grad st.",GEOG415,"Role of water in geographic systems. Interaction of water with physical and human systems, key hydrological processes, spatial and temporal variations of water, data collection, modeling.",3,GEOG 415 Hydrogeography
"jr st, Geog 120(P) or 125(P), Geog 215(P); or grad st.",GEOG415G,"Role of water in geographic systems. Interaction of water with physical and human systems, key hydrological processes, spatial and temporal variations of water, data collection, modeling.",3,GEOG 415G Hydrogeography
jr st Geog 120(P) or 121(P) or Geo Sci 100(P).,GEOG420,Geographic qualitative and quantitative methods in land form analysis and principles of landscape evolution.,3,GEOG 420 Methods and Principles in Land Form Geography
jr st Geog 110(P) or 120(P) or 125(P); or grad st.,GEOG421,"Topical and regional analysis of physical features, discovery and exploration, processes of settlement, evolution of the landscape, and problems of development through modern times.",3,GEOG 421 Geography of Latin America
"jr st; Geog 004(P), 120(P) or cons instr.",GEOG424,Description and analysis of karst (limestone) processes and landforms.,3,GEOG 424 Karst Geomorphology
jr st; Geog 115(P).,GEOG430,"Geographic analysis of transportation, with emphasis on commodity flows and traffic patterns.",3,GEOG 430 Geography of Transportation
"jr st; Geog 105(P), 110(P), 114(P), or 140(P).",GEOG437,"Research design, interview, focus group, ethnography, survey, and discourse analysis; epistemological debates and the methodological and ethical issues that arise throughout the research process.",3,GEOG 437 Qualitative Methods in Geography
"jr st intro course in geog or acceptable course in an urban related field, e.g. Econ, UrbPlan, Urb Std; or grad st.",GEOG441,"Extent, localization, and geographic relations of land uses, facilities, and internal circulation, with particular reference to large North American cities.",3,GEOG 441 Geography of Cities and Metropolitan Areas
"jr st Geog 110(P), 115(P), or 140(P).",GEOG443,"Geographic analysis of world urban systems with emphasis on the cultural traditions, form, function and socio-economic development of cities.",3,GEOG 443 Cities of the World: Comparative Urban Geography
"jr st, Geog 120(P) or Atm Sci 100(P) or 240(P), Geog 310(R); or grad st.",GEOG450,"Climatic history of the earth and climate models. Milankovitch theory, quaternary climates, temporal-spatial scales of change, general circulation, and earth system models.",3,GEOG 450 Climates of the Past and Climate Change
"jr st, Geog 120(P) or Atm Sci 100(P) or 240(P), Geog 310(R); or grad st.",GEOG450G,"Climatic history of the earth and climate models. Milankovitch theory, quaternary climates, temporal-spatial scales of change, general circulation, and earth system models.",3,GEOG 450G Climates of the Past and Climate Change
"jr st, Geog 120(P) or Atm Sci 100(P) or 240(P), Geog 310(R); or grad st.",GEOG455,"Applications of climate processes and data. Solar energy, wind energy, food production, water usage, building design, urban environments, ecological assessment, and land form development.",3,GEOG 455 Applied Climatology
"jr st; one of Geog 105(P), 110(P), 421(P), 422(P), Hist 180(P), 388(P), 389(P), or 390(P).",GEOG462,"Development of cultural landscapes, with emphasis on land use and environmental change resulting from European introductions; historical explanation of modern landscapes and environmental problems.",3,GEOG 462 Cultural Geography of Latin America
jr st an intro course in a life science or environmental science.,GEOG464,General discussion and case studies of geographical contexts and historical roots of modern environmental problems. History of human concern over adverse environmental impacts.,3,GEOG 464 Environmental Problems
jr st an intro course in a life science or environmental science.,GEOG464G,General discussion and case studies of geographical contexts and historical roots of modern environmental problems. History of human concern over adverse environmental impacts.,3,GEOG 464G Environmental Problems
"jr st; intro Geog, Anthro, or Econ course.",GEOG470,"Survey of the historical, cultural and economic geography of South Asia, including India and adjacent countries.",3,GEOG 470 Geography of South Asia
"jr st; Geog 120(P), 121(P), or 125(P) or equiv.",GEOG475,"Systematic and regional study of soils, interrelationships of soils with the physical and cultural landscape. 2 hrs lec, 2 hrs lab.",3,GEOG 475 Geography of Soils
"jr st; Geog 120(P), 121(P), or 125(P) or equiv.",GEOG475G,"Systematic and regional study of soils, interrelationships of soils with the physical and cultural landscape. 2 hrs lec, 2 hrs lab.",3,GEOG 475G Geography of Soils
jr st; 300-level or above course in Geog; 2.25 gpa; cons supervising faculty member.,GEOG489,"Application of advanced principles of geography in a business, organizational, educational, political, or other appropriate setting.",1-6,"GEOG 489 Internship in Geography, Upper Division"
jr st; acceptance to UROP.,GEOG496,Undergraduate research participation in a project developed with a supervising member of the faculty or staff. One credit for 45 hrs research.,1-3,"GEOG 496 UROP Apprenticeship, Upper Level"
jr st; acceptance for Study Abroad Prog.,GEOG497,"Designed to enroll students in UWM sponsored program before course work levels, content, and credits are determined and/or in specially prepared program course work.",1-12,GEOG 497 Study Abroad:
none.,FILMSTD192,The specific topics are announced in the Schedule of Classes each time the class is offered.,3,FILMSTD 192 First-Year Seminar:
none.,FILMSTD205,"The technology, style, history, and theory of the medium. Aesthetic advances from silent to color and sound films. Contributions of various nationalities and artists.",3,FILMSTD 205 History of Film I: Development of an Art
none.,FILMSTD206,"The technology, style, history, and theory of the medium. Aesthetic advances from silent to color and sound films. Contributions of various nationalities and artists.",3,FILMSTD 206 History of Film II: Development of an Art
soph st or English 290(P).,FILMSTD212,"Stylistic, generic, historical, or theoretical issues in film studies.",3,FILMSTD 212 Intermediate Topics in Film Studies:
grade of C or better in English 102(P) or score at level 4 on EPT.,FILMSTD286,Intensive practice and study of the critical and technical elements of writing with emphasis on close reading and writing about media images and narratives.,3,FILMSTD 286 Writing about Film and Television
none.,FILMSTD290,"Analysis of formal, thematic, and generic components of narrative, documentary, and avant garde filmmaking.",3,FILMSTD 290 Introduction to Film Studies
none.,FILMSTD291,"The forms, images, and narratives particular to television.",3,FILMSTD 291 Introduction to Television Studies
none.,FILMSTD292,"A sampling of great plays in film versions, with performances by acclaimed actors.",1,FILMSTD 292 Classic Dramas in Film:
soph st.,FILMSTD293,"A study of novels, essays, magazines, newspapers, advertisements, and films in order to disclose similarities and differences in their use of rhetorical strategies.",3,FILMSTD 293 Literature and Media:
GER OWC-A.,FILMSTD294,"Critical study of games, digital and otherwise; forms, conventions, and practices that inform design and reception of games; place of games in contemporary culture.",3,FILMSTD 294 Game Culture
soph st.,FILMSTD295,"A study of the representation of women in narrative, documentary, and avant garde film, television and/or video, including a survey of psychoanalytic theories of spectatorship and feminist analyses of mass culture.",3,FILMSTD 295 Women and Film
acceptance for Study Abroad Program.,FILMSTD297,"Designed to enroll students in UWM-sponsored program before coursework levels, content, and credits are determined  and/or in specially-prepared program coursework.",1-12,FILMSTD 297 Study Abroad:
"none, except as required for specific topic.",FILMSTD299,"Course created expressly for offering in a specified enrollment period.  Requires only dept & assoc dean approval.  In exceptional circumstances, can be offered in one add'l sem.",1-6,FILMSTD 299 Ad Hoc:
jr st.,FILMSTD305,"Film language, critical methods, and theory applied to selected works of film art. Cross-cultural analysis of styles and themes. Study of major film artists.",3,FILMSTD 305 Film Analysis I: Method and Theory
jr st.,FILMSTD306,"Film language, critical methods, and theory applied to selected works of major national film artists. Cross-cultural analysis of styles and themes.",3,FILMSTD 306 Film Analysis II: Method and Theory
jr st; ArtHist 205(R) or 305(R).,FILMSTD307,"Comprehensive analysis of the technique, style, and themes of specific major film artists. Biographical, cultural, artistic influences on artists' work.",3,FILMSTD 307 Film Directors:
jr st.,FILMSTD308,"A stylistic analysis of film of major filmmakers made within the structures of particular genres, such as gangsters, musicals, westerns, horror, science fiction and studios.",3,FILMSTD 308 Film Styles:
jr st; satisfaction of GER English Composition competency req; English 290(P).,FILMSTD312,"Study of stylistic, generic, historical, or theoretical issues in film studies.",3,FILMSTD 312 Topics in Film Studies:
jr. st or English 290(P); satisfaction of OWC-A.,FILMSTD316,"National cinemas in first, second, and/or third world nations; relationships among representation, narrative, and social forms.",3,FILMSTD 316 World Cinema:
jr st or English 290(P); satisfaction of GER English Composition competency req.,FILMSTD320,"The function of authorship in the cinema and/or in television; the roles of producer, director, screenwriter, and star.",3,FILMSTD 320 Studies in Film Authorship:
"jr st, English 290(P), satisfaction of GER English Composition competency req; or cons instr.",FILMSTD329,"Capabilities and limitations of narrative film and literature, emphasizing the distinctiveness of each artistic mode.",3,FILMSTD 329 Film and Literature
jr st or English 290(P); satisfaction of GER English Composition competency req.,FILMSTD330,"Capabilities and limitations of narrative film and drama, emphasizing the distinctiveness of each artistic mode.",3,FILMSTD 330 Film and Drama:
jr st.,FILMSTD350,"Global Jewish identity in its historic and contemporary cultural dimensions through film and media texts, analysis, and criticism.",3,FILMSTD 350 Global Jewish Film and Television:
jr st; English 290(P) or 291(P) or 6 cr in courses approved for hum breadth cr.,FILMSTD380,"An examination of film and/or television, with attention to the representation of class, gender, race, and nation. Subtitles vary.",3,FILMSTD 380 Media and Society:
jr st; satisfaction of GER English Composition competency req; English 290(P) or 6 cr in courses approved for hum breadth cr.,FILMSTD383,"Stylistic and thematic analyses of literary and film genres (e.g., melodrama, film noir). Consideration of writers, directors, producers and stars whose works represent forms of a genre.",3,FILMSTD 383 Cinema and Genre:
"jr st, satisfaction of GER English Composition competency req, English 290(P), ArtHist 205(P); or cons instr.",FILMSTD390,"Survey of the history of film theory, with particular attention to developing critical skills in film theoretical writing.",3,FILMSTD 390 Classical Film Criticism and Theory
jr st; satisfaction of GER English Composition competency req; English 291(P) or cons instr.,FILMSTD391,"Study of the forms and representational strategies of television narrative, and the various modes of analysis that may be applied to television viewers and texts.",3,FILMSTD 391 Television Criticism and Theory
jr st; satisfaction of GER English Composition competency req; English 290(P) or 291(P) or cons instr.,FILMSTD392,"Current issues in film criticism and theory and an exploration of critical perspectives (psychoanalysis, feminism, structuralism, post-structuralism) informing recent debates in film studies.",3,FILMSTD 392 Contemporary Film Criticism and Theory:
"jr st; satisfaction of OWC-A; English 290(P), English 291(P), or cons instr.",FILMSTD393,"In-depth look at contemporary media industries both in the U.S. and globally. Emphasis on changing content, production and viewing practices.",3,FILMSTD 393 Entertainment Industries:
jr st; satisfaction of GER English Composition competency req; English 290(P) or 291(P) or cons instr.,FILMSTD394,A survey of theories of mass culture relative to film from the late 19th century to the present.,3,FILMSTD 394 Theories of Mass Culture:
jr st; satisfaction of GER English Composition competency req; English 295(P) or cons instr.,FILMSTD395,"Theories of representation and spectatorship that focus on the position of women in film, television, and/or video.",3,FILMSTD 395 Feminist Film Criticism and Theory:
jr st; Geo Sci 102(P) or cons instr.,GEOSCI435,History of development of the major concepts in geology.,3,GEO SCI 435 History of Geologic Thought
jr st; Geo Sci 102(P) or cons instr.,GEOSCI435G,History of development of the major concepts in geology.,3,GEO SCI 435G History of Geologic Thought
"jr st, Chem 104(P), Geo Sci 301(P), Math 231(P).",GEOSCI440,Basic equilibrium thermo-dynamics applied to low-temperature and high-temperature geochemical problems.,3,GEO SCI 440 Geochemical Thermodynamics
jr st; Geo Sci 100(P) or 101(P) or Geog 120(P) or 121(P). Geo Sci 102(R) or 108(R).,GEOSCI443,"Mechanics of glacial flow, Pleistocene stratigraphy, and laboratory techniques. Lec, lab, & field trips for which fees are assessed.",3,GEO SCI 443 Glacial and Pleistocene Geology
sr st; Geo Sci 302(P) 414(P).,GEOSCI455,"Geologic field work and mapping. Taken off-campus, usually during the summer.",3-8,GEO SCI 455 Field Geology
jr st; Math 232(P); Physics 123(P) or 210(P).,GEOSCI461,"Overview of physical oceanography, conservation of mass, salinity and momentum, thermodynamics, equations of motion. Waves, currents and circulation.",3,GEO SCI 461 Physical Oceanography
jr st; Geo Sci 100(P) or 101(P); Math 232(P).,GEOSCI463,"Study of ground water occurrence, its interrelationship with surface water, aquifer properties, groundwater flow and water supply development, including well hydraulics, water quality, and groundwater law. Lec, lab, & field trip for which fee is assessed.",3,GEO SCI 463 Physical Hydrogeology
jr st; Geo Sci 100(P) or 101(P); Math 232(P).,GEOSCI463G,"Study of ground water occurrence, its interrelationship with surface water, aquifer properties, groundwater flow and water supply development, including well hydraulics, water quality, and groundwater law. Lec, lab, & field trip for which fee is assessed.",3,GEO SCI 463G Physical Hydrogeology
jr st; Chem 102(P).,GEOSCI464,"Natural chemical processes that occur in groundwater systems, how they are modified by human activity and contamination, and attempts to regulate them. Lec, lab.",3,GEO SCI 464 Chemical Hydrogeology
jr st; acceptance for Study Abroad Prog.,GEOSCI497,"Designed to enroll students in UWM sponsored program before course work level, content, and credits are determined and/or in specially prepared course work.",1-12,GEO SCI 497 Study Abroad:
jr st; add'l prereqs may be assigned to specific topic.,GEOSCI499,"Course created expressly for offering in a specified enrollment period. Requires only dept & assoc dean approval. In exceptional circumstances, can be offered in one add'l sem.",1-6,GEO SCI 499 Ad Hoc:
